query,001SaciDSM13117T,002SaciT0-18T,003SaciSPDF1,004SaciSUNEO,005SaciAPG1,006SbenDSM103927T,007SbenVV6,008ScheDSM21508T,009ScheBIGb0227,010ScycLMG31208T,011SdaeJCM16244T,012SgenJCM13324T,013SgenN1,014SgenSMYL98,015SgenSCPM-O-B-9794,016SginDSM24757T,017SgoyBIO128,018ShumDSM18929T,019SindLMG29892T,020SindDAIF1,021SindMGMM10,022SindK279a,023SindRS7,024SindCPHE1,025SkorDSM17805T,026SkorW1S232,027SlacM15T,028SlacYR347,029SlacTUM20371,030SlacAs7,031SlacBi66,032SlacRIT_As_2,033SlacBi35,034SlauK32T,035SmalNCTC10257T,036SmalNCTC10258,037SmalCF13,038SmalSGY2,039SmalLH_B2,040SmalGYH,041SmalSTEN00241,042SmalWGB211,043SmalSJTH1,044SmalFZD2,045SmalSJTL3,046SmalZT1,047SmalACYCb_6H,048SmalPEG_68,049SmalNCTC10259,050Smal2013SM12,051SmalPEG_305,052SmalMER1,053SmalPEG_42,054SmalNCTC13014,055SmalCSM2,056SmalJV3,057SmalKMM_349,058SmalR551_3,059SmalU5,060SmalX28,061SmalAA1,062SmalISMMS3,063SmalOUC_Est10,064SmalJZL8,065SmalISMMS2R,066SmalCol1,067SmalACYCd9D,068Smal2013_SM4,069SmalSoD9b,070SmalPEG_141,071SmalDHHJ,072SmalT50_20,073SmalPEG_173,074SmalSM_866,075SmorCPCC101365T,076SmurDSM28631T,077SmurCCV155,078SmurSMYL13_,079SnemCPCC101271T,080SnitDSM12575T,081Snit2001,082SpanJCM16536T,083SpanGSS15,084SpavDSM25135T,085SpavY,086SpavPI-27,087SpenSa5BUN4T,088SpicJCM9942T,089SriyCFS3442T,090SrhiDSM14405T,091SrhiSR80,092SrhiBl2-2,093SrhiCFBP13529,094SrhiCFBP9006,095SrhiIS26,096SrhiUSBAGBX843,097SrhiJC1,098SrhiDE0483,099SrhiGN_RF2_1,100SrhiRIT_551,101SrhiBIGb0145,102SrhiBIGb0277,103SsepSM16975T,104SsepZH16.fasta,105SsepSMYL93,106SsepSMYL57,107SterDSM18941T,108StumJCM30961T,109ICU_D3_102,110UCE_D3_125,111UCE_D5_37,112GM_D5_87,113ICU_New_95,114ICU_New_188,115ICU_New_296,116GM_D3_185,117GM_D3_189,118GM_D4_135,119UCE_D6_43,120ICU_D4_5,121ICU_D4_210,122UCE_D5_25,123UCE_D6_155,124UCE_D3_105,125GM_D5_149,126ICU_D3_80,127H_D3_146,128ICU_D4_12,129ICU_D4_90,130GM_D4_145,131PhibATCC19867T,132PdokDSM21858T,133XmalLMG27592T,SaraA5588,SoahA5586,Spigmentata610A2,max_value,max_column
119UCE_D6_43,83.8395,83.7756,83.881,83.8682,84.1786,84.9535,84.9417,84.9483,84.9296,89.0175,83.807,92.1793,92.2089,92.1584,92.1689,81.5392,84.8334,82.4992,88.5594,88.5615,88.6474,88.5227,88.5168,88.4254,81.3164,81.3183,88.4143,88.6065,88.6684,88.5403,88.5491,88.5171,88.3916,84.6603,92.4549,92.4506,92.4725,88.4371,88.4923,91.0328,91.1186,92.1365,92.1295,92.3644,92.3652,92.5159,92.4747,98.9237,99.0128,93.821,93.7491,88.5636,92.1633,92.4171,94.4029,94.6109,91.3872,91.4508,88.6618,91.9547,89.2647,91.3771,92.3911,92.1725,92.141,92.2432,93.1886,93.3683,93.5109,92.1575,92.2292,92.2545,92.1588,92.1259,83.2913,98.5144,99.9113,98.8973,84.5897,83.9252,82.509,82.9059,82.9409,93.6923,93.7704,93.6799,84.6632,83.0026,92.2194,84.9548,84.866,84.8268,84.9028,84.7709,84.5147,84.5292,84.6446,84.8222,85.1581,84.7733,84.625,84.5543,93.0633,93.1459,93.271,93.5838,82.6096,84.3197,92.5682,92.4764,92.4691,92.3557,92.5051,92.4555,92.4879,98.5896,98.4806,98.4714,100.0,92.4023,92.3541,92.4962,92.5127,92.3457,91.8484,91.3037,91.3275,91.345,91.3302,91.4417,92.4692,79.8702,80.8978,84.9972,84.3288,82.3344,99.9113,077SmurCCV155
120ICU_D4_5,83.7259,83.7459,83.6813,83.8092,83.7168,85.0136,84.7632,84.8045,84.855,88.9689,83.5718,92.5249,92.5657,92.7271,92.7078,81.4384,85.1133,82.4288,88.6086,88.6426,88.6419,88.5644,88.4604,88.4936,81.3604,81.258,88.7447,88.4591,88.8419,88.6703,88.5311,88.5817,88.3436,84.6239,92.5683,92.5414,92.4593,88.3453,88.3594,91.0098,91.0531,93.5901,93.623,98.7733,98.3373,92.0267,91.8807,92.317,92.4168,91.5639,91.5609,88.4259,92.6469,92.7802,93.2432,93.4075,92.5454,92.4969,88.6331,92.2709,89.1715,91.7562,93.8743,92.6392,92.6263,92.6901,91.728,91.8675,91.7988,94.0047,94.4698,94.6535,93.7315,94.3348,83.2315,92.2846,92.3584,92.3599,84.5166,83.8554,82.6226,82.982,82.8595,91.4896,91.5546,91.5354,84.7041,83.0312,97.7925,84.7499,84.8391,84.8266,84.6185,84.5572,84.4728,84.4708,84.3669,84.7223,85.0142,84.7905,84.4424,84.4257,91.7788,91.8303,91.6727,91.7745,82.5697,84.1276,92.4471,92.5256,92.5124,92.4899,92.5504,92.5754,92.5723,92.3481,92.2036,92.1686,92.3461,100.0,99.9843,98.3874,98.3364,94.5324,92.0786,91.617,91.8482,91.8282,91.7801,91.8826,91.8843,80.1497,80.9741,85.2771,84.3165,82.451,99.9843,121ICU_D4_210
121ICU_D4_210,83.7032,83.7728,83.6686,83.8782,83.8145,85.0357,84.6958,84.8528,84.8568,88.9784,83.5001,92.4722,92.5258,92.7465,92.7054,81.7583,85.1515,82.2835,88.6132,88.6485,88.4947,88.59,88.4214,88.4597,81.4239,81.2835,88.7454,88.6061,88.7708,88.5961,88.5866,88.4749,88.3356,84.6053,92.6182,92.5485,92.4837,88.2887,88.4331,91.0068,90.9431,93.6207,93.6475,98.7804,98.3433,91.9305,91.8538,92.3249,92.3349,91.5523,91.5988,88.4074,92.6478,92.7316,93.2687,93.4338,92.6105,92.5753,88.639,92.3148,89.0696,91.7996,93.9006,92.5685,92.559,92.7089,91.7461,91.8312,91.7983,94.0069,94.4459,94.6014,93.7985,94.3257,83.2092,92.3646,92.3296,92.3144,84.491,83.8396,82.6834,82.9718,82.9416,91.5568,91.5417,91.5228,84.5717,83.1066,97.8174,84.7329,84.7286,84.7827,84.6744,84.6953,84.4785,84.5693,84.4354,84.7803,84.9968,84.7455,84.519,84.4252,91.7409,91.8592,91.683,91.8016,82.6302,84.1698,92.4889,92.559,92.4595,92.4852,92.626,92.626,92.6751,92.4036,92.253,92.2416,92.2517,99.986,100.0,98.4232,98.394,94.6054,92.1025,91.7072,91.8185,91.8166,91.7433,91.8712,91.9021,80.1132,81.0038,85.3687,84.3696,82.4631,99.986,120ICU_D4_5
122UCE_D5_25,83.9741,83.892,83.8842,83.7221,83.7045,84.9934,84.7294,84.8467,84.8364,88.8207,83.6573,92.5139,92.5946,92.6682,92.6687,81.5285,84.9277,82.2512,88.5458,88.5552,88.5626,88.4613,88.4735,88.4674,81.3108,81.2168,88.4903,88.5187,88.6476,88.6134,88.5345,88.5042,88.3133,84.6776,92.4186,92.5052,92.4273,88.2569,88.3394,90.8401,90.8984,93.6556,93.4669,98.4195,99.3094,91.8822,91.8243,92.2191,92.3147,91.6311,91.5876,88.5049,92.7135,92.8266,93.3329,93.4098,92.558,92.5859,88.5512,92.2386,89.2311,91.7694,93.8617,92.5705,92.64,92.7342,91.6814,91.8491,91.7742,94.0132,94.4328,94.659,93.7766,94.298,83.1385,92.3957,92.3864,92.217,84.6285,84.0962,82.8834,82.8936,82.8734,91.5588,91.5032,91.5849,84.6799,83.1593,97.9804,84.8214,84.7783,84.6974,84.7241,84.7797,84.5358,84.5708,84.711,84.6784,84.9792,84.7944,84.5673,84.5466,91.5492,91.6197,91.7324,91.7417,82.445,84.1632,92.3042,92.3394,92.4202,92.4859,92.4503,92.3916,92.4763,92.3872,92.3694,92.3345,92.4411,98.4368,98.4452,100.0,99.9124,94.4247,92.2883,91.6864,91.8,91.7853,91.7409,91.8424,91.9265,80.0367,80.7405,85.1307,84.3383,82.4856,99.9124,123UCE_D6_155
123UCE_D6_155,83.9798,83.802,83.8835,83.744,83.7194,84.964,84.9324,84.8447,84.8172,88.9774,83.5416,92.5851,92.5686,92.6934,92.7474,81.6043,84.7778,82.2031,88.5658,88.6581,88.5498,88.4878,88.5143,88.6029,81.3492,81.2425,88.6744,88.57,88.6407,88.6597,88.6149,88.5377,88.5034,84.5747,92.4303,92.4451,92.4375,88.3557,88.3772,90.9343,90.9431,93.7498,93.5373,98.4008,99.1703,91.9151,91.8034,92.2642,92.3436,91.6104,91.6043,88.4264,92.6776,92.6565,93.3263,93.4374,92.6446,92.5815,88.5789,92.2002,89.168,91.7141,93.9292,92.6181,92.6451,92.7492,91.7971,91.8611,91.7812,94.0197,94.4024,94.6348,93.842,94.3078,83.2184,92.4178,92.4181,92.2341,84.6666,84.0894,82.7314,82.9441,82.8508,91.3871,91.431,91.5865,84.5487,83.1844,97.8903,84.8828,84.7312,84.8818,84.7395,84.8089,84.4914,84.5741,84.5263,84.6804,85.0487,84.69,84.5767,84.5676,91.5532,91.6684,91.7869,91.7316,82.37,84.2885,92.3682,92.3824,92.3856,92.4671,92.3898,92.3516,92.3834,92.4891,92.4005,92.3957,92.4592,98.3478,98.3333,99.8945,100.0,94.5038,92.3231,91.673,91.7063,91.7223,91.6969,91.8783,91.9347,79.9081,80.8902,85.0367,84.2789,82.4462,99.8945,122UCE_D5_25
124UCE_D3_105,83.7391,83.7857,83.792,83.8109,83.7856,84.8403,84.5098,84.863,84.7538,88.8285,83.6722,93.5051,93.5523,93.7017,93.7726,81.566,84.6666,82.3486,88.5656,88.5688,88.5535,88.491,88.5141,88.3727,81.4604,81.3334,88.5545,88.5153,88.5456,88.4386,88.4794,88.5766,88.388,84.4791,92.8532,92.8249,92.7974,88.1946,88.3443,90.7852,90.7707,94.3473,94.1785,94.6277,94.5453,92.4731,92.3189,92.0587,92.2077,91.4039,91.4589,88.4719,92.9445,92.9388,92.8944,92.8805,93.4628,93.4066,88.5602,92.6027,88.9905,91.5675,94.0663,93.4832,93.4555,93.6453,91.5371,91.671,91.6429,96.3,97.3525,97.5272,95.867,97.2776,83.1847,92.0078,92.1733,92.0198,84.4033,83.7919,82.5584,82.8245,82.8505,91.3991,91.3038,91.4177,84.5142,83.0501,94.344,84.8459,84.6857,84.7058,84.5167,84.7061,84.3286,84.2591,84.4008,84.6524,84.9072,84.8238,84.4619,84.4151,91.5595,91.5557,91.503,91.6364,82.5524,84.1439,92.6981,92.7899,92.6449,92.9589,92.8459,92.7843,92.8158,92.1864,92.0218,92.0095,92.2143,94.6192,94.606,94.5864,94.5619,100.0,92.5809,91.4802,91.5589,91.5731,91.6033,91.6148,92.3731,79.9697,80.9311,84.9422,84.2474,82.3756,97.5272,072SmalT50_20
125GM_D5_149,84.004,83.8377,83.8766,83.6469,84.0072,85.1183,84.6448,84.822,84.923,88.858,83.7213,92.6795,92.8536,93.0133,92.9551,81.4319,84.7576,82.3464,88.4692,88.4958,88.5691,88.5013,88.3456,88.3293,81.3994,81.3847,88.4916,88.4513,88.6303,88.4109,88.4698,88.5056,88.3714,84.5742,93.9254,93.9816,93.9784,88.0779,88.1593,90.9485,90.989,92.3993,92.2263,92.209,92.1421,92.1017,91.9744,91.8163,91.9525,91.281,91.3377,88.3232,92.5737,92.6036,92.1381,91.9495,91.5363,91.4659,88.4804,98.8044,89.1088,91.3565,92.299,92.79,92.8749,93.0028,91.6068,91.6322,91.6459,92.4976,92.3799,92.5182,92.2447,92.3182,83.1077,91.9396,92.0428,91.9007,85.0737,84.4834,82.8174,82.8275,82.8565,91.3162,91.2486,91.328,84.5879,83.1158,92.2466,84.9977,84.6827,84.716,84.861,84.7276,84.5634,84.3937,84.5795,84.627,84.8402,84.7213,84.4181,84.463,91.4426,91.4404,91.5073,91.5934,82.5023,84.22,93.8556,93.9236,93.7519,93.9714,93.9716,93.9315,93.9236,91.9795,91.9328,91.8965,91.895,92.1372,92.1237,92.2537,92.2809,92.5191,100.0,91.165,91.2984,91.3494,91.3422,91.4978,91.9963,79.8984,80.8567,84.8224,84.2929,82.4195,98.8044,060SmalX28
126ICU_D3_80,84.0037,83.9113,84.0107,83.9096,83.7979,85.1231,84.8538,85.0582,84.9776,89.1381,83.7246,91.1973,91.3936,91.5263,91.3478,81.5509,84.7549,82.4925,88.6081,88.621,88.6829,88.5543,88.4724,88.5287,81.4762,81.3323,88.4253,88.5399,88.595,88.49,88.4102,88.6419,88.4587,84.6169,91.3261,91.2846,91.3151,88.3978,88.3889,90.746,90.8026,91.3669,91.4862,91.8987,91.8584,90.9641,90.9324,91.4213,91.4425,91.1204,90.9223,88.4786,91.1761,91.2985,91.9219,92.0234,91.1561,91.1555,88.5775,91.4071,89.2666,98.542,91.6206,91.3451,91.4694,91.412,91.0067,90.9488,91.0759,91.3585,91.5399,91.6401,91.4783,91.3663,83.355,91.5024,91.4201,91.4059,84.3693,83.8181,82.7111,83.0046,83.0039,91.0197,91.0686,90.9688,84.6803,82.9269,91.6315,84.9187,84.8502,84.762,85.0431,84.9004,84.6088,84.6048,84.5075,84.8714,85.2683,84.9478,84.5411,84.5992,90.7728,90.8452,90.8682,91.024,82.8006,84.3341,91.3587,91.1816,91.3363,91.2504,91.2166,91.2198,91.243,91.2502,91.4159,91.4055,91.3315,91.6897,91.665,91.7675,91.7824,91.4667,91.261,100.0,97.2342,97.1907,97.2207,97.7299,90.8254,80.1313,81.0413,84.9552,84.3403,82.7919,98.542,062SmalISMMS3
127H_D3_146,83.7938,83.832,83.9319,83.7003,83.8383,85.1204,85.0811,84.9845,84.9814,89.1266,83.7413,91.3763,91.2591,91.5005,91.4144,81.6606,84.9965,82.4029,88.5879,88.6126,88.5971,88.4808,88.4722,88.4925,81.3209,81.3622,88.5534,88.6213,88.6802,88.6707,88.6267,88.5277,88.4464,84.6721,91.4279,91.3552,91.3589,88.342,88.3984,91.0827,91.0192,91.4279,91.5224,91.8537,91.8845,90.9672,90.9525,91.5212,91.5545,91.0581,91.1031,88.4565,91.3171,91.3727,92.0206,92.0232,91.1544,91.0529,88.5246,91.4201,89.3901,97.6578,91.6665,91.4224,91.3792,91.4793,91.0086,91.2345,91.062,91.5337,91.5192,91.6946,91.5463,91.5439,83.1286,91.3786,91.4319,91.4292,84.5993,84.0104,82.8064,83.1147,83.0674,91.0022,91.154,91.0481,84.7038,83.1335,91.9021,84.8623,84.9953,84.9348,84.8696,84.8327,84.5404,84.5248,84.6155,84.8864,85.1541,84.8837,84.3857,84.6004,91.0166,90.9585,90.9612,91.2059,82.6243,84.3997,91.3371,91.363,91.4935,91.1882,91.3805,91.329,91.3965,91.3193,91.325,91.3738,91.3051,91.909,91.9499,91.9086,91.8902,91.5532,91.3373,97.3479,100.0,99.9865,99.9841,97.5313,90.904,80.0007,80.8436,85.235,84.4053,82.6017,99.9865,128ICU_D4_12
128ICU_D4_12,83.8573,83.803,83.9587,83.8036,83.7722,85.0976,85.1391,84.9157,84.9114,89.1668,83.7643,91.4495,91.286,91.5193,91.438,81.6774,85.0013,82.4935,88.6592,88.6783,88.6851,88.6209,88.5504,88.493,81.3718,81.3314,88.753,88.6601,88.804,88.6349,88.5936,88.6574,88.4762,84.689,91.4991,91.4058,91.3049,88.3205,88.4156,91.0401,91.043,91.4443,91.5756,91.8876,91.8929,90.9715,90.9104,91.5112,91.5139,91.2105,91.0333,88.5587,91.3562,91.4214,92.0064,91.9782,91.2001,91.109,88.6648,91.4456,89.4542,97.6529,91.7218,91.4342,91.3926,91.5179,91.0662,91.3066,91.094,91.559,91.5698,91.7479,91.6095,91.5196,83.2394,91.3557,91.4553,91.3957,84.6274,84.0435,82.823,83.0684,83.0019,90.9673,91.168,91.0002,84.701,83.105,91.8636,84.8151,84.9773,84.8858,84.8896,84.8158,84.5785,84.5821,84.5755,84.8461,85.2256,84.8338,84.4407,84.5837,91.0139,91.0071,90.9321,91.2936,82.6228,84.4519,91.4026,91.3671,91.5159,91.1845,91.3318,91.3362,91.3702,91.3577,91.3209,91.3411,91.2896,91.8801,91.9107,91.9212,91.8955,91.5849,91.4345,97.3051,99.9828,100.0,99.9906,97.4985,90.8929,80.0692,80.8659,85.189,84.2367,82.5806,99.9906,129ICU_D4_90
129ICU_D4_90,83.8329,83.7922,83.8843,83.7117,83.8348,85.0165,85.139,84.8764,84.899,89.0931,83.8341,91.377,91.2353,91.5235,91.4286,81.5686,84.9901,82.5192,88.6337,88.6257,88.6586,88.5791,88.5428,88.5442,81.4177,81.3757,88.6469,88.6327,88.7682,88.7069,88.5546,88.6632,88.5731,84.6766,91.4343,91.3889,91.4149,88.2183,88.3223,90.9906,90.9858,91.4462,91.5859,91.872,91.8932,90.9384,90.9415,91.4496,91.5011,91.1996,91.0697,88.4829,91.411,91.3751,92.0113,91.9703,91.1785,91.1078,88.6162,91.4418,89.3078,97.6499,91.6683,91.4541,91.3877,91.5428,91.0349,91.2192,91.0413,91.5553,91.6221,91.7259,91.597,91.5773,83.2401,91.2816,91.478,91.4337,84.6721,83.9597,82.7766,82.9162,82.9597,91.0441,91.1577,90.9553,84.6224,82.9956,91.879,84.889,84.8891,84.8896,84.9023,84.8801,84.4658,84.5075,84.6353,84.7751,85.2376,84.8787,84.4697,84.6689,90.973,90.9907,90.9442,91.21,82.6178,84.387,91.3783,91.3551,91.4459,91.2375,91.3803,91.3378,91.3782,91.3385,91.3105,91.3376,91.3304,91.8728,91.9236,91.908,91.8683,91.5457,91.3995,97.3012,99.984,99.9904,100.0,97.5183,90.8828,80.1052,80.9555,85.2428,84.3166,82.5501,99.9904,128ICU_D4_12
130GM_D4_145,83.684,83.799,83.7961,83.6417,84.3817,85.2729,85.1498,84.9626,84.8705,89.0072,83.7365,91.2679,91.4382,91.4347,91.4091,81.6012,85.0213,82.4703,88.5999,88.644,88.5834,88.5307,88.4829,88.733,81.3472,81.3123,88.8643,88.56,88.7637,88.6397,88.4536,88.5639,88.3946,84.5819,91.4328,91.3078,91.3045,88.2616,88.4344,91.3029,91.1117,91.72,91.6581,91.8253,91.7677,91.008,90.9909,91.3283,91.4488,91.0109,90.9026,88.3727,91.2944,91.3661,91.7622,91.9173,91.0982,91.0798,88.6566,91.3678,89.3716,98.309,91.5367,91.4665,91.4667,91.5073,91.1725,90.8741,90.9608,91.4699,91.5672,91.4785,91.2959,91.3579,83.2507,91.3434,91.4957,91.3312,84.5885,84.2577,82.6583,82.8055,82.8572,91.0284,90.9595,91.0111,84.5996,82.9641,92.0231,85.0254,84.9063,84.8898,84.9263,84.979,84.6783,84.5809,84.6225,84.9501,85.1707,84.7451,84.4288,84.5489,90.9649,90.988,90.8801,90.9607,82.5728,84.4277,91.2234,91.2216,91.2978,91.5527,91.3174,91.3154,91.356,91.5318,91.4171,91.3684,91.3888,91.8712,91.884,91.8617,91.9049,91.6591,91.4587,97.7993,97.4928,97.5585,97.5412,100.0,90.9741,80.0968,80.8875,84.9226,84.4831,82.5863,98.309,062SmalISMMS3
131PhibATCC19867T,83.618,83.6443,83.6591,83.6328,83.714,84.8352,84.6131,84.7949,84.7753,88.7489,83.6622,93.8155,94.036,93.5323,93.3579,81.4364,84.5786,82.1824,88.3615,88.4099,88.3691,88.357,88.1903,88.2891,81.4069,81.2791,88.5379,88.4744,88.4452,88.3667,88.3356,88.2814,88.2605,84.573,92.8885,92.8705,92.9217,88.099,88.2459,90.6404,90.6828,92.211,92.3683,92.0051,92.077,98.8608,97.8911,92.5177,92.5504,92.1578,92.2027,88.2954,92.7374,92.7116,92.0975,92.1153,91.3339,91.3135,88.4359,92.182,89.0264,91.0416,92.3334,94.1464,94.0484,93.5531,92.8929,92.9382,92.8966,92.4426,92.4688,92.5042,92.4118,92.4121,83.1895,92.4588,92.5484,92.485,84.3996,83.5588,82.2702,82.8336,82.9177,92.0529,92.0867,92.2001,84.4325,82.8105,92.0281,84.7158,84.6075,84.6288,84.6077,84.5669,84.2986,84.3314,84.445,84.5576,84.8875,84.5298,84.3115,84.3352,92.8535,92.8809,92.7184,92.9962,82.4558,84.0525,92.791,92.9208,92.9152,92.9357,92.9342,92.979,92.9093,92.4935,92.4513,92.4822,92.4881,92.0552,92.0827,92.1703,92.1013,92.4799,92.1473,91.0645,91.0566,91.0368,91.0528,91.081,100.0,79.6098,80.7277,84.7086,83.9434,82.2485,98.8608,046SmalZT1
132PdokDSM21858T,80.1751,80.2277,80.1757,80.2653,80.2443,80.1514,79.9167,80.0992,80.0023,80.3325,80.4128,79.9529,80.0366,80.0201,80.1534,79.4127,79.9616,79.5431,79.9976,80.0108,80.0166,80.0719,80.0796,80.1301,79.4867,79.6065,80.1086,80.1733,80.1415,80.1024,79.9371,80.0964,80.0931,79.9324,80.0632,80.0183,79.985,79.745,79.7215,80.0681,80.0735,80.0528,79.9755,80.1416,80.0557,79.9422,79.8301,80.0253,80.1251,80.0333,80.203,80.0344,79.9555,80.0355,80.1923,79.9679,79.9531,80.0396,79.9284,80.0064,80.1763,80.1649,80.0586,80.0373,80.0607,80.0387,79.9949,80.126,80.0079,80.0218,79.9319,79.9871,80.0168,80.0755,80.0409,79.936,79.9846,79.9709,79.9169,80.3123,79.8036,79.9032,79.933,80.1131,80.0752,80.1109,79.9876,79.9418,80.0862,80.0863,79.9062,80.0911,80.0788,80.0551,79.8969,80.0052,79.9281,80.2832,80.2139,80.0624,79.8584,79.8604,80.112,80.1179,79.9305,80.0327,79.5947,79.7839,79.9669,79.9372,79.9845,80.058,79.9965,79.9585,79.922,79.872,79.9142,79.9709,79.9866,80.1784,80.1347,80.0711,80.1435,79.9843,80.1043,80.1957,80.2095,80.1796,80.1614,80.2062,79.8595,100.0,79.4082,80.1478,79.9139,79.7945,80.4128,011SdaeJCM16244T
133XmalLMG27592T,81.3027,81.2706,81.2655,81.385,81.4604,80.861,80.6997,80.4807,80.5547,80.7697,81.5306,80.8745,80.7706,80.9228,80.9546,79.7903,80.6607,79.9377,80.7403,80.7255,80.7938,80.6398,80.739,80.7742,79.9287,79.8815,80.7935,80.7449,80.6407,80.7833,80.6227,80.7982,80.8542,80.3822,80.6448,80.8519,80.6938,80.5974,80.5529,80.9723,80.8974,80.8098,80.8484,80.8505,80.8765,80.7381,80.7131,80.9634,80.9235,80.7763,80.8519,80.6103,80.7219,80.6716,81.0375,80.9353,80.7596,80.873,80.8597,80.7564,80.7054,80.8812,80.7261,80.9808,80.8251,80.9298,80.6918,80.7348,80.6993,80.7174,80.8989,81.0478,80.9833,80.8684,80.9904,80.9505,81.0619,80.9207,80.7801,81.2593,80.2613,81.8949,81.9508,80.8135,80.7555,80.7348,80.3541,80.7535,80.9962,80.9301,80.6233,80.7424,80.8266,80.9594,80.7169,80.6831,80.7747,80.9469,81.233,80.8092,80.6032,80.7244,80.6581,80.7046,80.6531,80.7369,80.1758,80.1537,80.6479,80.7259,80.7527,80.8264,80.7561,80.7368,80.7322,80.9621,81.0031,80.9907,81.021,80.9419,80.9021,80.9316,80.8844,80.8346,80.7846,80.8963,80.8057,80.7832,80.8915,80.8921,80.6448,79.4977,100.0,81.0392,80.5312,80.1696,81.9508,083SpanGSS15
SaraA5588,83.8166,83.9855,83.9182,83.9573,83.843,94.7035,86.7201,84.2549,84.255,85.2658,83.6767,85.1765,84.9553,84.9486,84.9909,81.5393,86.5778,82.3507,84.8878,85.0214,84.8792,84.8288,84.6635,84.7256,81.2925,81.2776,84.7842,84.7726,85.1091,84.817,84.7016,84.842,84.7399,84.0751,84.9621,84.9341,84.8877,84.2427,84.2514,85.2906,85.3047,84.9833,85.0675,85.0886,85.2516,84.7526,84.7573,85.2597,85.2035,85.3096,85.1325,84.6881,85.0676,85.0247,85.3312,85.0369,84.8987,84.9854,84.8457,84.8515,85.2964,85.3796,84.9105,85.0458,84.9837,85.0563,84.9311,85.2803,84.9856,84.9883,84.9161,85.1656,85.1578,84.9876,83.1304,85.0755,85.1521,85.0097,86.7513,83.9607,82.8395,83.083,83.098,85.0955,85.2072,85.1043,84.0567,82.9846,85.1789,87.2936,89.1699,89.2889,87.1269,87.1615,86.1316,86.1669,86.8538,89.5364,87.411,86.644,86.2401,86.1431,84.9666,84.7925,84.8452,85.2479,82.5518,83.5925,84.9031,84.8791,84.9445,84.786,85.0109,84.9211,84.9103,85.0142,85.0324,85.006,85.1624,85.4167,85.4259,85.2389,85.1292,84.961,84.8738,84.9684,85.2356,85.2368,85.2838,85.0185,84.7706,80.0014,81.0156,100.0,86.6897,82.4678,94.7035,006SbenDSM103927T
SoahA5586,82.9496,83.1438,83.0415,82.9757,83.0881,86.5906,85.2264,83.4451,83.4726,84.3897,83.1924,84.3805,84.3575,84.3438,84.3459,81.2633,85.3105,81.8673,84.069,84.1115,84.0953,84.1128,83.9531,84.0099,80.7154,80.7743,84.0492,84.1623,84.2216,84.138,84.1735,84.2282,84.0158,83.4164,84.3171,84.3522,84.2983,83.613,83.5383,84.2939,84.2605,84.1954,84.174,84.415,84.3223,84.1374,84.2081,84.3135,84.348,84.3441,84.2764,84.0305,84.0505,84.1604,84.5167,84.5205,84.2223,84.2735,84.2634,84.3761,84.6404,84.4725,84.3473,84.3301,84.4236,84.4276,84.3023,84.1477,84.182,84.2527,84.213,84.1732,84.162,84.2231,82.4109,84.386,84.2732,84.2777,85.2931,82.9885,82.2649,82.1285,82.1253,84.2506,84.2922,84.3384,83.3624,82.4593,84.4234,85.7898,86.3708,86.3918,85.7882,85.7648,84.9669,84.9466,85.4013,86.2492,85.7164,85.2931,84.9076,84.9198,84.2488,84.1867,84.2397,84.2023,82.3264,82.797,84.2343,84.3824,84.251,84.3655,84.3735,84.3554,84.3207,84.3706,84.4853,84.4193,84.2908,84.4314,84.4276,84.3703,84.3763,84.1892,84.4044,84.3873,84.4511,84.3741,84.3647,84.4448,84.0165,79.7505,80.3746,86.6545,100.0,81.9779,86.6545,SaraA5588
Spigmentata610A2,84.1275,84.155,84.1991,84.1141,84.1484,82.2206,82.253,81.7949,81.7894,82.4446,84.0252,82.5402,82.5028,82.5448,82.4908,81.441,82.3703,85.0328,82.3485,82.412,82.3651,82.2016,82.2406,82.2955,80.9742,81.2958,82.3971,82.2382,82.2262,82.3203,82.2751,82.4177,82.3357,81.6621,82.4837,82.3774,82.4636,81.9481,81.9532,82.4308,82.4849,82.4118,82.4039,82.3476,82.5692,82.399,82.3642,82.4255,82.4154,82.296,82.3237,82.2519,82.4578,82.3291,82.5209,82.5976,82.4037,82.4855,82.4219,82.4814,82.6482,82.6012,82.4293,82.4823,82.4411,82.6288,82.3968,82.463,82.4474,82.5155,82.4378,82.6022,82.434,82.498,83.1461,82.2792,82.4943,82.4254,82.1331,84.4487,88.5232,81.4735,81.5639,82.3609,82.2348,82.2125,81.6685,84.7078,82.468,82.2996,82.1241,82.2217,82.3157,82.3478,82.0611,82.1875,82.0031,82.3308,82.5232,82.3798,81.9788,82.0976,82.3741,82.4092,82.4551,82.4955,88.4945,81.1371,82.406,82.3581,82.2796,82.3707,82.4166,82.392,82.3111,82.3634,82.2994,82.3905,82.4604,82.5629,82.4881,82.5081,82.4668,82.5865,82.4311,82.5341,82.5576,82.653,82.5893,82.5756,82.3318,79.6455,80.0875,82.4857,82.0147,100.0,88.5232,081Snit2001
